:START_ID,:TYPE,REL_TYPE,:END_ID,CORP_CHCD_ID,START_MONTH,START_YEAR,END_YEAR,startend,NOTE,SOURCE,duplicates_strict,duplicates
EDCPT_7622,PRESENT_AT,Assistant Master at,EDCT_214,,,1916,1920,1916-1920,,EDC_1916_15,FALSE,FALSE
EDCPT_10456,PRESENT_AT,Assistant Master at,EDCT_219,,,1914,1916,1914-1916,,EDC_1914_23; EDC_1916_79,FALSE,FALSE
EDCPT_7940,PRESENT_AT,Assistant Master at,EDCT_219,,,1916,1920,1916-1920,,EDC_1916_22,FALSE,FALSE
EDCPT_12194,PRESENT_AT,Assistant Master at,EDCT_232,,,1917,1920,1917-1920,,EDC_1920_167; EDC_1917_115; EDC_1918_148,FALSE,FALSE
EDCPT_7589,PRESENT_AT,Assistant Master at,EDCT_244,,,1917,1918,1917-1918,,EDC_1918_17; EDC_1917_14,FALSE,FALSE
EDCPT_9236,PRESENT_AT,Assistant Master at,EDCT_281,,,1916,1918,1916-1918,,EDC_1917_47; EDC_1918_61; EDC_1916_51,FALSE,FALSE
EDCPT_9654,PRESENT_AT,Assistant Master at,EDCT_281,,,1916,1920,1916-1920,,EDC_1920_82; EDC_1918_73; EDC_1916_60,FALSE,FALSE
EDCPT_10311,PRESENT_AT,Assistant Master at,EDCT_312,,,1916,,1916-,,EDC_1916_75,FALSE,FALSE
EDCPT_10374,PRESENT_AT,Assistant Master at,EDCT_330,,,1917,,1917-,,EDC_1917_69,FALSE,FALSE
EDCPT_8615,PRESENT_AT,Assistant Master at,EDCT_331,,,1916,1918,1916-1918,,EDC_1916_38,FALSE,FALSE
EDCPT_10273,PRESENT_AT,Assistant Master at,EDCT_482,,,1916,,1916-,,EDC_1916_74,FALSE,FALSE
EDCPT_10597,PRESENT_AT,Assistant Master at,EDCT_482,,,1916,1917,1916-1917,,EDC_1917_74; EDC_1916_82,FALSE,FALSE
EDCPT_10301,PRESENT_AT,Assistant Master at,EDCT_506,,,1917,,1917-,,EDC_1917_67,FALSE,FALSE
EDCPT_8126,PRESENT_AT,Assistant Master at,EDCT_518,,,1916,1918,1916-1918,,EDC_1918_30; EDC_1917_23; EDC_1916_27,FALSE,FALSE
EDCPT_9217,PRESENT_AT,Assistant Master at,EDCT_539,,,1917,1918,1917-1918,,EDC_1918_61 ; EDC_1917_47,FALSE,FALSE
EDCPT_10009,PRESENT_AT,Assistant Master at,EDCT_638,,,1914,,1914-,,EDC_1914_19,FALSE,FALSE
EDCPT_10377,PRESENT_AT,Assistant Master at,EDCT_638,,,1914,,1914-,,EDC_1914_23,FALSE,FALSE
EDCPT_10140,PRESENT_AT,Assistant Master at,EDCT_670,,,1916,,1916-,,EDC_1916_71,FALSE,FALSE
EDCPT_10024,PRESENT_AT,Assistant Master at,EDCT_717,,,1914,,1914-,,EDC_1914_20,FALSE,FALSE
EDCPT_10042,PRESENT_AT,Assistant Master at,EDCT_962,,,1916,,1916-,,EDC_1916_69,FALSE,FALSE
EDCPT_8725,PRESENT_AT,Assistant Master at,EDCT_962,,,1917,1918,1917-1918,,EDC_1918_47; EDC_1917_36,FALSE,FALSE
EDCPT_10284,PRESENT_AT,Assistant Mistress,EDCT_004,,,1914,,1914-,,EDC_1914_22,FALSE,FALSE
EDCPT_7107,PRESENT_AT,Assistant Mistress,EDCT_027,,,1917,1918,1917-1918,,EDC_1918_3; EDC_1917_2,FALSE,FALSE
EDCPT_11435,PRESENT_AT,Assistant Mistress,EDCT_028,,,1917,1920,1917-1920,,EDC_1920_142; EDC_1918_123;EDC_1917_94,FALSE,FALSE
EDCPT_10474,PRESENT_AT,Assistant Mistress,EDCT_039,,,1917,1920,1917-1920,,EDC_1920_110; EDC_1918_94; EDC_1917_72,FALSE,FALSE
EDCPT_10378,PRESENT_AT,Assistant Mistress,EDCT_052,,,1914,,1914-,,EDC_1914_23,FALSE,FALSE
EDCPT_10160,PRESENT_AT,Assistant Mistress,EDCT_059,,,1914,,1914-,,EDC_1914_21,FALSE,FALSE
EDCPT_10786,PRESENT_AT,Assistant Mistress,EDCT_127,,,1918,1920,1918-1920,,EDC_1920_121; EDC_1918_103,FALSE,FALSE
EDCPT_10442,PRESENT_AT,Assistant Mistress,EDCT_252,,,1917,1920,1917-1920,,EDC_1920_115; EDC_1917_70,FALSE,FALSE
EDCPT_11003,PRESENT_AT,Assistant Mistress,EDCT_312,,,1917,1918,1917-1918,,EDC_1917_85; EDC_1918_111,FALSE,FALSE
EDCPT_10924,PRESENT_AT,Assistant Mistress,EDCT_329,,,1917,1918,1917-1918,,EDC_1917_83; EDC_1918_108,FALSE,FALSE
EDCPT_8613,PRESENT_AT,Assistant Mistress,EDCT_330,,,1916,1920,1916-1920,,EDC_1920_52; EDC_1917_34; EDC_1916_38,FALSE,FALSE
EDCPT_11302,PRESENT_AT,Assistant Mistress,EDCT_346,,,1918,1920,1918-1920,,EDC_1920_138; EDC_1918_119,FALSE,FALSE
EDCPT_10292,PRESENT_AT,Assistant Mistress,EDCT_435,,,1914,,1914-,,EDC_1914_22,FALSE,FALSE
EDCPT_10810,PRESENT_AT,Assistant mistress,EDCT_562,,,1917,1918,1917-1918,"Professor of English, history",EDC_1917_80; EDC_1918_104,FALSE,FALSE
EDCPT_10076,PRESENT_AT,Assistant Mistress,EDCT_875,,,1914,,1914-,,EDC_1914_20,FALSE,FALSE
EDCPT_10376,PRESENT_AT,Assistant Mistress,EDCT_875,,,1914,,1914-,,EDC_1914_23,FALSE,FALSE
EDCPT_10564,PRESENT_AT,Assistant Mistress,EDCT_876,,,1914,,1914-,,EDC_1914_24,FALSE,FALSE
EDCPT_9241,PRESENT_AT,Assistant Mistress at,EDCT_003,,,1916,1920,1916-1920,Not the school's namesake,EDC_1920_69; EDC_1916_51,FALSE,FALSE
EDCPT_9346,PRESENT_AT,Assistant Mistress at,EDCT_003,,,1916,1918,1916-1918,,EDC_1917_50; EDC_1918_64; EDC_1916_54,FALSE,FALSE
EDCPT_8793,PRESENT_AT,Assistant Mistress at,EDCT_010,,,1917,1918,1917-1918,,EDC_1918_50; EDC_1917_38,FALSE,FALSE
EDCPT_12001,PRESENT_AT,Assistant Mistress at,EDCT_021,,,1917,1918,1917-1918,,EDC_1917_111; EDC_1918_143,FALSE,FALSE
EDCPT_7193,PRESENT_AT,Assistant Mistress at,EDCT_021,,,1917,1918,1917-1918,,EDC_1918_5; EDC_1917_5,FALSE,FALSE
EDCPT_8161,PRESENT_AT,Assistant Mistress at,EDCT_021,,,1916,1918,1916-1918,,EDC_1918_31; EDC_1917_23; EDC_1916_28;EDC_1914_8,FALSE,FALSE
EDCPT_10215,PRESENT_AT,Assistant Mistress at,EDCT_022,,,1918,,1918-,,EDC_1918_86,FALSE,FALSE
EDCPT_10558,PRESENT_AT,Assistant Mistress at,EDCT_022,,,1918,,1918-,,EDC_1918_96,FALSE,FALSE
EDCPT_10577,PRESENT_AT,Assistant Mistress at,EDCT_022,,,1920,,1920-,,EDC_1920_113,FALSE,FALSE
EDCPT_10740,PRESENT_AT,Assistant Mistress at,EDCT_022,,,1917,1918,1917-1918,,EDC_1918_102; EDC_1917_78,FALSE,FALSE
EDCPT_10058,PRESENT_AT,Assistant Mistress at,EDCT_027,,,1916,1920,1916-1920,On furlough in 1916,EDC_1920_95; EDC_1918_81; EDC_1917_62; EDC_1916_69,FALSE,FALSE
EDCPT_10376,PRESENT_AT,Assistant Mistress at,EDCT_027,,,1916,,1916-,,EDC_1916_77,FALSE,FALSE
EDCPT_10671,PRESENT_AT,Assistant Mistress at,EDCT_027,,,1917,1918,1917-1918,,EDC_1918_99; EDC_1917_76,FALSE,FALSE
EDCPT_10682,PRESENT_AT,Assistant Mistress at,EDCT_028,,,1914,1918,1914-1918,,EDC_1917_76; EDC_1914_25,FALSE,FALSE
EDCPT_10683,PRESENT_AT,Assistant mistress at,EDCT_028,,,1917,1918,1917-1918,,EDC_1918_100; EDC_1917_76,FALSE,FALSE
EDCPT_10576,PRESENT_AT,Assistant Mistress at,EDCT_039,,,1918,,1918-,,EDC_1918_96,FALSE,FALSE
EDCPT_10861,PRESENT_AT,Assistant Mistress at,EDCT_039,,,1917,1918,1917-1918,Professor of Physics,EDC_1917_81; EDC_1918_106,FALSE,FALSE
EDCPT_11045,PRESENT_AT,Assistant Mistress at,EDCT_039,,,1918,1920,1918-1920,,EDC_1920_80; EDC_1918_112,FALSE,FALSE
EDCPT_11157,PRESENT_AT,Assistant Mistress at,EDCT_039,,,1918,1920,1918-1920,,EDC_1920_134; EDC_1918; 116;EDC_1917_89,FALSE,FALSE
EDCPT_11860,PRESENT_AT,Assistant Mistress at,EDCT_039,,,1914,1917,1914-1917,,EDC_1917_107; EDC_1914_35,FALSE,FALSE
EDCPT_10128,PRESENT_AT,Assistant Mistress at,EDCT_045,,,1916,1918,1916-1918,,EDC_1918_83; EDC_1917_63; EDC_1916_71,FALSE,FALSE
EDCPT_11360,PRESENT_AT,Assistant Mistress at,EDCT_045,,,1917,1918,1917-1918,,EDC_1918_120;EDC_1917_93,FALSE,FALSE
EDCPT_10256,PRESENT_AT,Assistant Mistress at,EDCT_052,,,1916,1920,1916-1920,,EDC_1920_101; EDC_1918_86; EDC_1917_66; EDC_1916_73,FALSE,FALSE
EDCPT_9115,PRESENT_AT,Assistant Mistress at,EDCT_052,,,1917,1918,1917-1918,,EDC_1918_58 ; EDC_1917_45,FALSE,FALSE
EDCPT_10698,PRESENT_AT,Assistant Mistress at,EDCT_061,,,1918,1920,1918-1920,,EDC_1920_118; EDC_1918_100,FALSE,FALSE
EDCPT_10372,PRESENT_AT,Assistant Mistress at,EDCT_064,,,1916,1917,1916-1917,,EDC_1917_69; EDC_1916_77,FALSE,FALSE
EDCPT_9430,PRESENT_AT,Assistant Mistress at,EDCT_064,,,1917,1918,1917-1918,,EDC_1917_52; EDC_1918_67,FALSE,FALSE
EDCPT_10555,PRESENT_AT,Assistant Mistress at,EDCT_077,,,1920,,1920-,,EDC_1920_112,FALSE,FALSE
EDCPT_10013,PRESENT_AT,Assistant Mistress at,EDCT_088,,,1914,,1914-,,EDC_1914_20,FALSE,FALSE
EDCPT_10195,PRESENT_AT,Assistant Mistress at,EDCT_088,,,1917,1920,1917-1920,,EDC_1920_100; EDC_1918_85; EDC_1917_65,FALSE,TRUE
EDCPT_10195,PRESENT_AT,Assistant Mistress at,EDCT_088,,,1914,,1914-,,EDC_1914_21,FALSE,TRUE
EDCPT_7288,PRESENT_AT,Assistant Mistress at,EDCT_099,,,1917,1920,1917-1920,,EDC_1920_10; EDC_1918_8; EDC_1917_7,FALSE,FALSE
EDCPT_11862,PRESENT_AT,Assistant Mistress at,EDCT_108,,,1917,1920,1917-1920,,EDC_1920_156; EDC_1917_107; EDC_1918_137,FALSE,FALSE
EDCPT_10422,PRESENT_AT,Assistant Mistress at,EDCT_125,,,1916,,1916-,,EDC_1916_78,FALSE,FALSE
EDCPT_10613,PRESENT_AT,Assistant Mistress at,EDCT_125,,,1918,,1918-,,EDC_1918_97,FALSE,FALSE
EDCPT_8844,PRESENT_AT,Assistant Mistress at,EDCT_131,,,1916,1917,1916-1917,,EDC_1917_39; EDC_1916_44,FALSE,FALSE
EDCPT_9438,PRESENT_AT,Assistant Mistress at,EDCT_138,,,1917,1918,1917-1918,,EDC_1917_52; EDC_1918_67,FALSE,FALSE
EDCPT_9949,PRESENT_AT,Assistant Mistress at,EDCT_161,,,1916,1920,1916-1920,,EDC_1920_92; EDC_1918_79; EDC_1916_66,FALSE,FALSE
EDCPT_10420,PRESENT_AT,Assistant Mistress at,EDCT_213,,,1917,1918,1917-1918,,EDC_1918_91; EDC_1917_70,FALSE,FALSE
EDCPT_10289,PRESENT_AT,Assistant Mistress at,EDCT_249,,,1916,,1916-,,EDC_1916_74,FALSE,FALSE
EDCPT_7890,PRESENT_AT,Assistant Mistress at,EDCT_249,,,1916,1918,1916-1918,,EDC_1916_21,FALSE,TRUE
EDCPT_7890,PRESENT_AT,Assistant Mistress at,EDCT_249,,,1917,1918,1917-1918,,EDC_1918_24; EDC_1917_18,FALSE,TRUE
EDCPT_10503,PRESENT_AT,Assistant Mistress at,EDCT_251,,,1916,,1916-,,EDC_1916_80,FALSE,FALSE
EDCPT_10600,PRESENT_AT,Assistant Mistress at,EDCT_251,,,1916,1920,1916-1920,,EDC_1920_113; EDC_1918_97; EDC_1917_74; EDC_1916_82,FALSE,FALSE
EDCPT_10713,PRESENT_AT,Assistant Mistress at,EDCT_251,,,1917,1920,1917-1920,,EDC_1920_118; EDC_1918_101; EDC_1917_77,FALSE,FALSE
EDCPT_10405,PRESENT_AT,Assistant Mistress at,EDCT_252,,,1916,1917,1916-1917,,EDC_1917_69; EDC_1916_78,FALSE,FALSE
EDCPT_10811,PRESENT_AT,Assistant mistress at,EDCT_252,,,1917,1918,1917-1918,Teacher of English,EDC_1917_80; EDC_1918_104,FALSE,FALSE
EDCPT_10267,PRESENT_AT,Assistant Mistress at,EDCT_254,,,1917,1918,1917-1918,,EDC_1918_87,FALSE,FALSE
EDCPT_10549,PRESENT_AT,Assistant Mistress at,EDCT_254,,,1918,,1918-,,EDC_1918_95,FALSE,FALSE
EDCPT_8611,PRESENT_AT,Assistant Mistress at,EDCT_254,,,1916,1918,1916-1918,,EDC_1918_44; EDC_1916_38,FALSE,FALSE
EDCPT_11356,PRESENT_AT,Assistant Mistress at,EDCT_255,,,1916,1920,1916-1920,,EDC_1920_140; EDC_1916_101,FALSE,FALSE
EDCPT_10339,PRESENT_AT,Assistant Mistress at,EDCT_258,,,1918,1920,1918-1920,,EDC_1920_104; EDC_1918_89,FALSE,FALSE
EDCPT_7591,PRESENT_AT,Assistant Mistress at,EDCT_271,,,1917,1918,1917-1918,,EDC_1918_16; EDC_1917_13,FALSE,FALSE
EDCPT_10170,PRESENT_AT,Assistant Mistress at,EDCT_281,,,1918,,1918-,,EDC_1918_85,FALSE,FALSE
EDCPT_9546,PRESENT_AT,Assistant Mistress at,EDCT_290,,,1916,1920,1916-1920,,EDC_1920_79; EDC_1918_70; EDC_1917_55; EDC_1916_58,FALSE,FALSE
EDCPT_10704,PRESENT_AT,Assistant Mistress at,EDCT_346,,,1917,1920,1917-1920,,EDC_1920_118; EDC_1918_100; EDC_1917_77,FALSE,FALSE
EDCPT_8758,PRESENT_AT,Assistant Mistress at,EDCT_346,,,1916,1920,1916-1920,,EDC_1920_56; EDC_1918_48; EDC_1917_37; EDC_1916_41,FALSE,FALSE
EDCPT_9223,PRESENT_AT,Assistant Mistress at,EDCT_346,,,1916,1920,1916-1920,,EDC_1920_68 ; EDC_1917_47; EDC_1916_51,FALSE,FALSE
EDCPT_9584,PRESENT_AT,Assistant Mistress at,EDCT_399,,,1916,1918,1916-1918,,EDC_1918_71; EDC_1916_58,FALSE,FALSE
EDCPT_10343,PRESENT_AT,Assistant Mistress at,EDCT_469,,,1918,,1918-,,EDC_1918_79,FALSE,FALSE
EDCPT_10346,PRESENT_AT,Assistant Mistress at,EDCT_469,,,1918,,1918-,,EDC_1918_35,FALSE,FALSE
EDCPT_10347,PRESENT_AT,Assistant Mistress at,EDCT_469,,,1918,,1918-,,EDC_1918_35,FALSE,FALSE
EDCPT_11803,PRESENT_AT,Assistant Mistress at,EDCT_482,,,1917,1918,1917-1918,,EDC_1917_105; EDC_1918_135,FALSE,FALSE
EDCPT_8435,PRESENT_AT,Assistant Mistress at,EDCT_523,,,1917,1918,1917-1918,,EDC_1918_39; EDC_1917_29,FALSE,FALSE
EDCPT_8743,PRESENT_AT,Assistant Mistress at,EDCT_531,,,1916,1918,1916-1918,,EDC_1918_49; EDC_1917_37; EDC_1916_41,FALSE,FALSE
EDCPT_8976,PRESENT_AT,Assistant Mistress at,EDCT_543,,,1916,1918,1916-1918,,EDC_1918_55,FALSE,FALSE
EDCPT_10329,PRESENT_AT,Assistant Mistress at,EDCT_582,,,1914,,1914-,,EDC_1914_22,FALSE,FALSE
EDCPT_8685,PRESENT_AT,Assistant Mistress at,EDCT_583,,,1916,1918,1916-1918,,EDC_1918_47; EDC_1917_35; EDC_1916_40,FALSE,FALSE
EDCPT_10310,PRESENT_AT,Assistant Mistress at,EDCT_591,,,1916,,1916-,,EDC_1916_75,FALSE,FALSE
EDCPT_10655,PRESENT_AT,Assistant Mistress at,EDCT_591,,,1917,1918,1917-1918,,EDC_1918_99; EDC_1917_75,FALSE,FALSE
EDCPT_7301,PRESENT_AT,Assistant Mistress at,EDCT_600,,,1916,1918,1916-1918,,EDC_1916_07,FALSE,FALSE
EDCPT_10340,PRESENT_AT,Assistant Mistress at,EDCT_906,,,1916,,1916-,,EDC_1916_76,FALSE,FALSE
EDCPT_10093,PRESENT_AT,Assistant Mistress in,EDCT_449,,,1916,,1916-,,EDC_1916_70,FALSE,FALSE
EDCPT_11582,PRESENT_AT,Assistant Mistress in,EDCT_531,,,1917,1918,1917-1918,,EDC_1918_128;EDC_1917_99,FALSE,FALSE
EDCPT_10096,PRESENT_AT,Assistant Mistress in,EDCT_788,,,1916,,1916-,,EDC_1916_70,FALSE,FALSE
EDCPT_7062,PRESENT_AT,Assistant Mstress at,EDCT_416,,,1916,1918,1916-1918,,EDC_1916_02,FALSE,FALSE
EDCPT_11652,PRESENT_AT,Assistant Principal,EDCT_107,,,1917,1920,1917-1920,"Listed as ""Prinicpal"" in 1918",EDC_1920_149; EDC_1917_101; EDC_1918_130,FALSE,FALSE
EDCPT_10552,PRESENT_AT,Assistant Principal at,EDCT_010,,,1920,,1920-,,EDC_1920_112,FALSE,FALSE
EDCPT_7247,PRESENT_AT,Assistant Principal at,EDCT_059,,,1916,1918,1916-1918,,EDC_1916_06,FALSE,TRUE
EDCPT_7247,PRESENT_AT,Assistant Principal at,EDCT_059,,,1917,1918,1917-1918,,EDC_1918_7; EDC_1917_6,FALSE,TRUE
EDCPT_10684,PRESENT_AT,Assistant Principal at,EDCT_106,,,1917,1920,1917-1920,,EDC_1920_117; EDC_1918_100; EDC_1917_76,FALSE,FALSE
EDCPT_8049,PRESENT_AT,Assistant Principal at,EDCT_106,,,1916,1918,1916-1918,,EDC_1916_24,FALSE,FALSE
EDCPT_10995,PRESENT_AT,Assistant Principal at,EDCT_290,,,1917,1918,1917-1918,,EDC_1917_85; EDC_1918_111,FALSE,FALSE
EDCPT_10666,PRESENT_AT,Assistant Principal at,EDCT_486,,,1918,1920,1918-1920,,EDC_1920_116; EDC_1918_99,FALSE,FALSE
EDCPT_10150,PRESENT_AT,Assistant Principal at,EDCT_752,,,1916,1917,1916-1917,,EDC_1917_64; EDC_1916_72,FALSE,FALSE
EDCPT_10737,PRESENT_AT,Assistant Professor at,EDCT_053,,,1917,1920,1917-1920,,EDC_1920_119; EDC_1918_102; EDC_1917_79,FALSE,FALSE
EDCPT_11020,PRESENT_AT,Assistant professor at,EDCT_238,,,1914,1917,1914-1917,,EDC_1917_85; EDC_1914_28,FALSE,FALSE
EDCPT_10424,PRESENT_AT,Assistant Professor at,EDCT_465,,,1916,1917,1916-1917,,EDC_1917_70; EDC_1916_78,FALSE,FALSE
EDCPT_8305,PRESENT_AT,Assistant Professor at,EDCT_581,,,1916,1917,1916-1917,,EDC_1917_26; EDC_1916_31,FALSE,FALSE
EDCPT_8456,PRESENT_AT,Assistant Superintendent at,EDCT_321,,,1917,1918,1917-1918,,EDC_1918_40; EDC_1920_48; EDC_1917_30,FALSE,FALSE
EDCPT_9080,PRESENT_AT,Assistant Teacher at,EDCT_067,,,1916,1918,1916-1918,,EDC_1918_57; EDC_1916_48,FALSE,FALSE
EDCPT_10228,PRESENT_AT,Assistant Teacher at,EDCT_173,,,1916,1918,1916-1918,,EDC_1918_86; EDC_1917_65; EDC_1916_73,FALSE,FALSE
EDCPT_8709,PRESENT_AT,Assistant Teacher at,EDCT_579,,,1917,1918,1917-1918,she may have worked in 2 schools at the same time,EDC_1916_40;EDC_1914_12,FALSE,FALSE
EDCPT_10242,PRESENT_AT,Assistnat Mistress at,EDCT_875,,,1914,,1914-,,EDC_1914_22,FALSE,FALSE
EDCPT_10288,PRESENT_AT,Associate Professor at,EDCT_054,,,1916,,1916-,,EDC_1916_74,FALSE,FALSE
EDCPT_8651,PRESENT_AT,Associate Professor at,EDCT_054,,,1916,1918,1916-1918,,EDC_1918_45; EDC_1917_34; EDC_1916_39,FALSE,FALSE
EDCPT_10826,PRESENT_AT,Board of Trustees and Instructor at,EDCT_314,,,1917,1920,1917-1920,,EDC_1920_122;EDC_1917_80,FALSE,FALSE
EDCPT_10649,PRESENT_AT,Bursar and Superintendent at,EDCT_054,,,1914,1920,1914-1920,,EDC_1920_115; EDC_1918_99; EDC_1917_75; EDC_1914_25,FALSE,FALSE
EDCPT_7783,PRESENT_AT,Bursar at,EDCT_085,,,1917,1918,1917-1918,,EDC_1918_21; EDC_1917_16,FALSE,FALSE
EDCPT_11071,PRESENT_AT,Chair at,EDCT_180,,,1914,1917,1914-1917,Chair of Bible,EDC_1917_87; EDC_1914_28,FALSE,FALSE
EDCPT_10878,PRESENT_AT,Chair of Sociology and Economics at,EDCT_061,,,1918,1920,1918-1920,,EDC_1920_124; EDC_1918_107,FALSE,FALSE
EDCPT_10477,PRESENT_AT,Chairman of the Committee at,EDCT_257,,,1917,1918,1917-1918,,EDC_1917_71,FALSE,FALSE
EDCPT_10126,PRESENT_AT,Chancellor at,EDCT_053,,,1914,1918,1914-1918,,EDC_1918_83; EDC_1917_63; EDC_1916_71; EDC_1914_21,FALSE,FALSE
EDCPT_8990,PRESENT_AT,Chancellor Department of Letters at,EDCT_465,,,1916,1918,1916-1918,,EDC_1917_42; EDC_1918_55; EDC_1916_47,FALSE,FALSE
EDCPT_10838,PRESENT_AT,Co-Principal at,EDCT_336,,,1917,1920,1917-1920,,EDC_1920_123; EDC_1918_105;EDC_1917_80,FALSE,FALSE
EDCPT_11591,PRESENT_AT,Dean and Head of Middle School,EDCT_109,,,1914,1920,1914-1920,,EDC_1920_147; EDC_1918_128;EDC_1917_99; EDC_1914_32,FALSE,FALSE
EDCPT_11735,PRESENT_AT,Dean and Professor at,EDCT_053,,,1914,1920,1914-1920,,EDC_1920_152; EDC_1917_103; EDC_1918_132; EDC_1914_34,FALSE,FALSE
EDCPT_11958,PRESENT_AT,Dean at,EDCT_053,,,1918,1920,1918-1920,Dean of Faculty of Arts,EDC_1920_160; EDC_1918_141,FALSE,FALSE
EDCPT_9435,PRESENT_AT,Dean at,EDCT_054,,,1917,1918,1917-1918,,EDC_1917_52; EDC_1918_67,FALSE,FALSE
EDCPT_10707,PRESENT_AT,Dean at,EDCT_057,,,1918,1920,1918-1920,,EDC_1920_118; EDC_1918_100,FALSE,FALSE
EDCPT_10878,PRESENT_AT,Dean at,EDCT_061,,,1918,1920,1918-1920,,EDC_1920_124; EDC_1918_107,FALSE,FALSE
EDCPT_11411,PRESENT_AT,Dean at,EDCT_068,,,1917,1920,1917-1920,,EDC_1920_141; EDC_1918_122;EDC_1917_94,FALSE,FALSE
EDCPT_10416,PRESENT_AT,Dean at,EDCT_075,,,1917,1920,1917-1920,,EDC_1920_107; EDC:1918_91; EDC_1917_70,FALSE,FALSE
EDCPT_9932,PRESENT_AT,Dean at,EDCT_078,,,1917,1918,1917-1918,,EDC_1918_78; EDC_1917_60,FALSE,FALSE
EDCPT_10435,PRESENT_AT,Dean at,EDCT_085,,,1918,1920,1918-1920,,EDC_1920_108; EDC_1918_92,FALSE,FALSE
EDCPT_10662,PRESENT_AT,Dean at,EDCT_085,,,1918,1920,1918-1920,,EDC_1920_116; EDC_1918_99,FALSE,FALSE
EDCPT_8632,PRESENT_AT,Dean at,EDCT_085,,,1916,1920,1916-1920,,EDC_1916_38,FALSE,FALSE
EDCPT_10715,PRESENT_AT,Dean at,EDCT_093,,,1917,1920,1917-1920,,EDC_1920_118; EDC_1918_101; EDC_1917_77,FALSE,FALSE
EDCPT_7341,PRESENT_AT,Dean at,EDCT_109,,,1916,1920,1916-1920,,EDC_1916_08,FALSE,FALSE
EDCPT_9503,PRESENT_AT,Dean at,EDCT_163,,,1916,1917,1916-1917,,EDC_1917_54; EDC_1916_57,FALSE,FALSE
EDCPT_8488,PRESENT_AT,Dean at,EDCT_168,,,1917,1918,1917-1918,,EDC_1918_41; EDC_1917_31,FALSE,TRUE
EDCPT_8488,PRESENT_AT,Dean at,EDCT_168,,,1916,1920,1916-1920,,EDC_1916_36,FALSE,TRUE
EDCPT_8583,PRESENT_AT,Dean at,EDCT_196,,,1917,1918,1917-1918,,EDC_1918_43; EDC_1917_33,FALSE,FALSE
EDCPT_9696,PRESENT_AT,Dean at,EDCT_196,,,1916,1917,1916-1917,,EDC_1917_57; EDC_1916_62,FALSE,FALSE
EDCPT_10311,PRESENT_AT,Dean at,EDCT_312,,,1917,,1917-,,EDC_1917_67,FALSE,FALSE
EDCPT_10968,PRESENT_AT,Dean at,EDCT_314,,,1918,1920,1918-1920,,EDC_1920_127; EDC_1918_110,FALSE,FALSE
EDCPT_12108,PRESENT_AT,Dean at,EDCT_447,,,1914,1920,1914-1920,On furlough after July in 1918,EDC_1920_165; EDC_1917_113; EDC_1918_145; EDC_1914_37,FALSE,FALSE
EDCPT_10403,PRESENT_AT,Dean at,EDCT_918,,,1914,,1914-,,EDC_1914_23,FALSE,FALSE
EDCPT_9670,PRESENT_AT,Dean of,EDCT_071,,,1916,1920,1916-1920,,EDC_1920_83; EDC_1918_73; EDC_1916_61,FALSE,FALSE
EDCPT_10403,PRESENT_AT,Dean of,EDCT_238,,,1916,,1916-,,EDC_1916_77,FALSE,FALSE
EDCPT_10949,PRESENT_AT,Dean of Department at,EDCT_011,,,1914,1917,1914-1917,,EDC_1917_83; EDC_1914_28,FALSE,FALSE
EDCPT_10229,PRESENT_AT,Dean of Department at,EDCT_061,,,1914,,1914-,,EDC_1914_22,FALSE,FALSE
EDCPT_11480,PRESENT_AT,Dean of Middle School in,EDCT_540,,,1917,1918,1917-1918,15 years exp.,EDC_1918_124;EDC_1917_96,FALSE,FALSE
EDCPT_10153,PRESENT_AT,Dean of Pennsylvania Medical School Dept. at,EDCT_085,,,1916,1920,1916-1920,,EDC_1920_99; EDC_1916_72,FALSE,FALSE
EDCPT_11530,PRESENT_AT,Dean of the English Department at,EDCT_703,,,1917,1918,1917-1918,,EDC_1918_126;EDC_1917_97,FALSE,FALSE
EDCPT_10255,PRESENT_AT,Dean of the Faculty of Engineering at,EDCT_053,,,1916,,1916-,,EDC_1916_73,FALSE,FALSE
EDCPT_10154,PRESENT_AT,Dietitian at,EDCT_447,,,1920,,1920-,,EDC_1920_99,FALSE,FALSE
EDCPT_8269,PRESENT_AT,Directeur at,EDCT_029,,,1917,1918,1917-1918,,EDC_1918_34; EDC_1917_26,FALSE,FALSE
EDCPT_10177,PRESENT_AT,Director and Head of Department of Medicine,EDCT_447,,,1920,,1920-,,EDC_1920_100,FALSE,FALSE
EDCPT_10394,PRESENT_AT,Director and Instructor at,EDCT_094,,,1920,,1920-,,EDC_1920_106,FALSE,FALSE
EDCPT_10553,PRESENT_AT,Director at,EDCT_040,,,1916,1917,1916-1917,,EDC_1917_73,FALSE,FALSE
EDCPT_10554,PRESENT_AT,Director at,EDCT_040,,,1918,,1918-,,EDC_1918_95,FALSE,FALSE
EDCPT_8485,PRESENT_AT,Director at,EDCT_040,,,1917,1918,1917-1918,,EDC_1918_41; EDC_1917_31,FALSE,FALSE
EDCPT_10545,PRESENT_AT,Director at,EDCT_070,,,1920,,1920-,,EDC_1920_112,FALSE,FALSE
EDCPT_8319,PRESENT_AT,Director at,EDCT_243,,,1917,1918,1917-1918,,EDC_1918_36; EDC_1917_27,FALSE,FALSE
